Key1;Key2;ISIN;Country;Industry;Corridor_per_TA;Funded_Status;FVDBO;FVPA;Duration;ROA;TDR;CR;Cap_Turn;MV_common_shares;FS_DUM;Size
USD_2011;GB0007980591_2011;GB0007980591;GB;Oil & Gas;0;-9267,181467;35584,55598;26317,37452;0,274935233;0,087686134;0,616191464;1,157332954;0,332973917;87384,0303;1;5,354698632
CHF_2011;CH0038863350_2011;CH0038863350;CH;Food & Beverages;0,000788844;-4840,989399;20921,1932;16080,2038;0,393634841;0,083152922;0,489232279;0,945844687;0,292082636;178200;1;4,971996496
EUR_2011;FR0000120271_2011;FR0000120271;FR;Oil & Gas;-0,006254229;-2294;9322;7028;0,279588336;0,0748313;0,577022719;1,363175025;0,388073076;93368,2407;1;5,214973587
USD_2011;CH0012005267_2011;CH0012005267;CH;Healthcare;0;0;0;0;0;0,077560087;0,438789406;1,040435459;0,204977191;147439,9576;0;4,957753313
CHF_2011;CH0012032048_2011;CH0012032048;CH;Healthcare;0,051740938;-1451,228532;10212,83589;8761,607363;0,387249115;0,151731194;0,764810965;1,741640962;0,458490321;138503,9792;1;4,704156582
EUR_2011;ES0178430E18_2011;ES0178430E18;ES;Telecommunications;0;-709;2001;1292;0,293706294;0,041682417;0,78874891;0,639173675;0,160642787;61089,0953;1;5,112682069
GBP_2011;GB0009252882_2011;GB0009252882;GB;Healthcare;-2,43427E-05;-3690,177826;19035,68445;15345,50662;0,292084727;0,128067186;0,785126582;1,077081945;0,393549172;74270,4562;1;4,690438245
USD_2011;GB00B03MLX29_2011;GB00B03MLX29;GB;Oil & Gas;-0,018319686;-4884,169884;54024,71042;49140,54054;0,27339688;0,089550683;0,504708087;1,166746218;0,346921279;152292,1649;1;5,425872724
EUR_2011;FR0000120578_2011;FR0000120578;FR;Healthcare;0;-4480;10475;5995;0,366528354;0,05683622;0,437038886;1,530550648;0,207567514;76066,5722;1;5,000715995
EUR_2011;DE000ENAG999_2011;DE000ENAG999;DE;Utilities;0;-3248;14607;11359;0,248182762;-0,014515412;0,740874719;1,098005636;0,331329478;35222,6;1;5,184327947
USD_2011;GB0007188757_2011;GB0007188757;GB;Basic Resources;0;-4523,552124;14620,07722;10096,5251;0,215517241;0,048818437;0,504722071;1,465831055;0,183914007;62279,0438;1;4,965261648
EUR_2011;DE0007236101_2011;DE0007236101;DE;Industrial Goods & Services;0;-6156;27121;20965;0,266049383;0,058948802;0,691528448;1,212419651;0,506633539;67596,2039;1;5,018046901
USD_2011;GB0000566504_2011;GB0000566504;GB;Basic Resources;0;-136,6795367;1577,606178;1440,926641;0,371257485;0,229835457;0,438677824;1,281102721;0,245696903;113041,7917;1;4,90010762
USD_2011;GB0009895292_2011;GB0009895292;GB;Healthcare;0;-2069,498069;8647,876448;6578,378378;0,227793696;0,188964603;0,555706985;1,492254952;0,444936589;38447,0995;1;4,610610842
EUR_2011;DE000BAY0017_2011;DE000BAY0017;DE;Chemicals;0;-7141;18332;11191;0,216037736;0,046811333;0,633620771;1,498730396;0,380327869;40851,2233;1;4,722345942
GBP_2011;GB0002875804_2011;GB0002875804;GB;Personal & Household Goods;0;-558,5392052;6745,435016;6186,895811;0,203966006;0,114126627;0,687525351;1,08257933;0,313249014;60162,4481;1;4,510081481
EUR_2011;IT0003132476_2011;IT0003132476;IT;Oil & Gas;-0,001441114;-540;1110;570;0,5125;0,047990486;0,577508832;1,071208212;0,267200672;64125,7967;1;5,155168969
USD_2011;GB0008762899_2011;GB0008762899;GB;Oil & Gas;-0,003616695;-336,6795367;1332,046332;995,3667954;0,448863636;0,068977876;0,516552084;1,356816202;0,203007396;46715,4191;1;4,675771266
USD_2011;GB00B1XZS820_2011;GB00B1XZS820;GB;Basic Resources;-0,001946385;-383,011583;2394,594595;2011,583012;0,092920354;0,085157781;0,403812705;2,360234776;0,266447641;31484,3777;1;4,747720664
EUR_2011;FR0010208488_2011;FR0010208488;FR;Utilities;0;-2294;6942;4648;0,439153439;0,018757322;0,623869547;1,132049911;0,297586805;47574,4003;1;5,329214766
EUR_2011;DE000BASF111_2011;DE000BASF111;DE;Chemicals;0;-3041;18613;15572;0,231053604;0,101152432;0,58504291;1,64398859;0,44279526;49496,8165;1;4,786573978
GBP_2011;GB0008847096_2011;GB0008847096;GB;Retail;0;-1618,331543;8311,254326;6692,922783;0,567045455;0,055256887;0,649455505;0,668242506;0,253303401;32347,1238;1;4,782509059
EUR_2011;NL0000009355_2011;NL0000009355;NL;Personal & Household Goods;0;-3203;19247;16044;0,217241379;0,089493181;0,685953022;0,797088516;0,30078717;79472,7078;1;4,676803312
EUR_2011;FI0009000681_2011;FI0009000681;FI;Technology;0;-80;1737;1657;0,415492958;-0,032150255;0,6156332;1,459241;0,703079685;14125,9742;1;4,558768552
EUR_2011;DE0007100000_2011;DE0007100000;DE;Automobiles & Parts;-0,029669484;-6470;19067;12597;0,294264339;0,03825642;0,720944833;1,114173731;0,412591472;36170,0551;1;5,170648886
USD_2011;CH0012221716_2011;CH0012221716;CH;Industrial Goods & Services;0,010038337;-733,5907336;7580,694981;6847,104247;0,375776398;0,079903148;0,587974173;1,436326309;0,5999546;40924,6635;1;4,485951516
EUR_2011;DE0005557508_2011;DE0005557508;DE;Telecommunications;0;-6109;6969;860;0,359550562;0,00454538;0,67406277;0,651861287;0,129465816;38308,4949;1;5,088284964
GBP_2011;GB0002374006_2011;GB0002374006;GB;Food & Beverages;0;-983,4109082;8185,941043;7202,530135;0,231578947;0,096071194;0,697375739;1,456968464;0,362087273;35164,8522;1;4,372968223
USD_2011;LU0323134006_2011;LU0323134006;LU;Basic Resources;-0,022423695;-3135,135135;8884,942085;5749,80695;0,198307134;0,014785034;0,503798819;1,494501343;0,292131605;22055,7227;1;4,973662677
EUR_2011;DE0007164600_2011;DE0007164600;DE;Technology;0;-94;946;852;0,363636364;0,14803014;0,452874058;1,54308969;0,416318622;50161,5941;1;4,365955723
EUR_2011;DE0007037129_2011;DE0007037129;DE;Utilities;0;-3786;18141;14355;0,188191882;0,020128216;0,815640649;0,933745951;0,314248403;16623,4546;1;4,966873548
EUR_2011;FR0000120644_2011;FR0000120644;FR;Food & Beverages;0;-447;906;459;0,411764706;0,058784212;0,570885809;0,877908647;0,215014423;31193,9163;1;4,453715752
EUR_2011;IT0003128367_2011;IT0003128367;IT;Utilities;-0,00072436;-1322;2416;1094;0,139664804;0,02442802;0,679396955;0,87419545;0,209563912;29564,1562;1;5,229950474
EUR_2011;FR0000127771_2011;FR0000127771;FR;Media;-0,002261347;-554;826;272;0,363636364;0,048116441;0,603905311;0,714917861;0,231967551;21099,5169;1;4,746003313
USD_2011;BE0003793107_2011;BE0003793107;BE;Food & Beverages;0,003335498;-2359,073359;6293,436293;3934,362934;0,202531646;0,052078237;0,634927553;0,627316229;0,109608902;75951,3598;1;4,938600854
USD_2011;GB0031411001_2011;GB0031411001;GB;Basic Resources;0;-534,3629344;2370,656371;1836,293436;0,452380952;0,076344345;0,389285332;1,344244859;0,152007163;28994,6891;1;4,761817584
GBP_2011;GB0004544929_2011;GB0004544929;GB;Personal & Household Goods;0;-899,8687194;4332,259219;3432,3905;0,220779221;0,058756175;0,7477672;0,69566855;0,241698564;24470,3114;1;4,562060627
GBP_2011;GB00B24CGK77_2011;GB00B24CGK77;GB;Personal & Household Goods;0;-560,9261248;1888,053467;1327,127342;0,206185567;0,123531077;0,590754637;0,515438596;0,207985275;23170,1663;1;4,226827011
EUR_2011;FR0000120073_2011;FR0000120073;FR;Chemicals;1,87772E-18;-1396,9;2319,2;922,3;0,23904974;0,063627018;0,585642986;1,162419751;0,243187113;27125,4507;1;4,382438518
EUR_2011;FR0000121972_2011;FR0000121972;FR;Industrial Goods & Services;0;-1264;2685;1421;0,271523179;0,050716157;0,551635735;1,437062561;0,371899905;22326,6486;1;4,554925053
EUR_2011;FR0000120172_2011;FR0000120172;FR;Retail;-0,002670506;-905;1119;214;0,488095238;-0,046087084;0,840896288;0,737531602;0,401702447;11966,5035;1;4,68061649
EUR_2011;FR0000125486_2011;FR0000125486;FR;Construction & Materials;-0,002864208;-968,4;1765,9;797,5;0;0,031436958;0,775233099;0,908139675;0,385846023;19077,0757;1;4,782294857
EUR_2011;FR0000121014_2011;FR0000121014;FR;Personal & Household Goods;-0,002676921;-395;964;569;0,629213483;0,065117168;0,500478022;1,382843444;0,281862797;55550,6619;1;4,672734972
EUR_2011;NL0000009538_2011;NL0000009538;NL;Industrial Goods & Services;0;-1164;22413;21249;0,172265289;-0,026928123;0,572291652;1,335759392;0,430849962;16426,1196;1;4,461888526
USD_2011;GB0004835483_2011;GB0004835483;GB;Food & Beverages;0;-110,4247104;407,7220077;297,2972973;0,236842105;0,075847694;0,532569046;0,698379971;0,08520961;36048,6382;1;4,633203204
EUR_2011;NL0000009082_2011;NL0000009082;NL;Telecommunications;-0,03479698;-1075;8299;7224;0,214285714;0,069191942;0,869120472;0,507671091;0,13154956;13659,7301;1;4,349995899
SEK_2011;SE0000108656_2011;SE0000108656;SE;Technology;0,004091329;-936,047228;4074,762796;3138,715568;0,390293638;0,043495786;0,48182444;2,049036886;0,709173209;230221,4681;1;4,496998342
SEK_2011;SE0000106270_2011;SE0000106270;SE;Retail;0;-42,23190581;106,5319428;64,30003697;0,654761905;0,262859706;0,267229348;2,705021346;0,663221905;366267,4316;1;3,828809243
GBP_2011;GB00B08SNH34_2011;GB00B08SNH34;GB;Utilities;0;-688,6263277;23248,59768;22559,97136;0,132105685;0,04301257;0,80466885;0,884419636;0,113805852;22248,7854;1;4,751990191
NOK_2011;NO0010096985_2011;NO0010096985;NO;Oil & Gas;0;-2974,580855;9657,730047;6683,149193;0,571428571;0,102506222;0,628997654;1,157536128;0,257723388;489457,3478;1;4,995518134
EUR_2011;FR0000120321_2011;FR0000120321;FR;Personal & Household Goods;0;-1145;3252,7;2107,7;0,459481695;0,090789944;0,343295752;1,083128796;0,287538723;48572,6258;1;4,429067201
USD_2011;CH0011037469_2011;CH0011037469;CH;Chemicals;0;-100,3861004;4019,305019;3918,918919;0,335311573;0,09274404;0,564816426;1,727804359;0,565512441;25784,7979;1;4,124292683
GBP_2011;GB00B033F229_2011;GB00B033F229;GB;Utilities;0;393,8417472;5179,615706;5573,457453;0,313829787;0,021513618;0,713833103;0,892503987;0,285962492;14965,2828;0;4,368376443
EUR_2011;FR0000125007_2011;FR0000125007;FR;Construction & Materials;0;-3227;9820;6593;0,291262136;0,02777177;0,605960981;1,239542286;0,353787256;15887,4494;1;4,664961469
EUR_2011;ES0173516115_2011;ES0173516115;ES;Oil & Gas;0;-243;514;271;0,074074074;0,030906042;0,618881858;1,188552385;0,286497456;28977,1965;1;4,850995246
GBP_2011;GB0002634946_2011;GB0002634946;GB;Industrial Goods & Services;0;-6665,473207;27798,0666;21132,59339;0,215458276;0,05367733;0,81390416;0,621021898;0,276221809;9225,2757;1;4,44043859
EUR_2011;DE0006483001_2011;DE0006483001;DE;Chemicals;0;-559;5401;4842;0,258064516;0,040601764;0,580010375;0,891397193;0,202109632;19653,6554;1;4,461123197
EUR_2011;IE0001827041_2011;IE0001827041;IE;Construction & Materials;0;-664;2542;1878;0,313333333;0,027586852;0,50516669;1,699919116;0,294805256;11043,5126;1;4,330149869
CHF_2011;CH0012214059_2011;CH0012214059;CH;Construction & Materials;-0,014264229;-642,6164845;2671,542444;2028,925959;0,365482234;0,006462377;0,538069277;1,059519168;0,19159186;16436,0914;1;4,543685498
GBP_2011;GB0030913577_2011;GB0030913577;GB;Telecommunications;0;-2184,031507;46606,99367;44422,96217;0,113358779;0,083597795;0,94538166;0,489573204;0,189201603;14841,9698;1;4,456077059
EUR_2011;FR0000120693_2011;FR0000120693;FR;Food & Beverages;-0,000700416;-119;3655;3536;0,148471616;0,040663061;0,631347523;1,947154472;0,223666291;18981,8685;1;4,409916224
GBP_2011;GB0007908733_2011;GB0007908733;GB;Utilities;0,01018034;-351,3545769;3291,562239;2940,207662;0,20106383;0,01004826;0,767127254;0,996626644;0,354198628;12114,5489;1;4,370943229
USD_2011;GB0001500809_2011;GB0001500809;GB;Oil & Gas;0;0;0;0;0;0,061030082;0,551819148;0,764974553;0,110249104;12686,9114;0;3,914430972
EUR_2011;FR0010242511_2011;FR0010242511;FR;Utilities;-0,012382017;-15673;28267;12594;0,339100346;0,012990544;0,849348531;1,338419565;0,296413142;34758,6925;1;5,364939154
EUR_2011;DE0005552004_2011;DE0005552004;DE;Industrial Goods & Services;-0,049364716;-5888;13257;7369;0,189081225;0,03028015;0,708420121;0,922725808;0,447380754;14363,1087;1;4,584421693
EUR_2011;DE0005810055_2011;DE0005810055;DE;Financial Services;0;-47,2;244,8;197,6;0,56097561;0,003893465;0,985476108;11,31968376;0,845259976;8408,3998;1;5,338469044
SEK_2011;SE0000667925_2011;SE0000667925;SE;Telecommunications;-0,012482226;-354,882434;2569,985101;2215,102667;0,305916306;0,072242507;0,511452216;1,013133156;0,144331399;202518,0736;1;4,45392953
EUR_2011;IT0003497168_2011;IT0003497168;IT;Telecommunications;0;-1039;1039;0;0;-0,056356503;0,681668038;0,950835679;0,197414708;15319,4688;1;4,923549679
EUR_2011;NL0000009132_2011;NL0000009132;NL;Chemicals;-0,024812522;-505;15110;14605;0,065721649;0,024007247;0,50963813;1,367588933;0,33086718;8767,6822;1;4,29817601
EUR_2011;FR0000120537_2011;FR0000120537;FR;Construction & Materials;-9,82342E-05;-1092;4947;3855;0,250793651;0,014563226;0,553009652;1,315376137;0,234460571;7801,642;1;4,609797104
EUR_2011;DE0005190003_2011;DE0005190003;DE;Automobiles & Parts;0;-2173;13212;11039;0,287769784;0,039545002;0,780416272;1,037934467;0,39702177;33117,2894;1;5,09141721
GBP_2011;GB00B63H8491_2011;GB00B63H8491;GB;Industrial Goods & Services;0;1493,01826;10460,6755;11953,69376;0,266086957;0,051756683;0,724837119;1,202284558;0,506302137;13976,2715;0;4,292260302
EUR_2011;FR0010220475_2011;FR0010220475;FR;Industrial Goods & Services;-0,000611975;-1424;5521;4097;0,259375;0,023577157;0,857184269;0,917840612;0,587593004;6899,9756;1;4,492019642
EUR_2011;FR0000124141_2011;FR0000124141;FR;Utilities;-0,001585141;-675,5;1957,3;1281,8;0,361967695;-0,009717174;0,804880807;1,115257975;0,435437729;4400,3975;1;4,702478789
EUR_2011;FR0000121667_2011;FR0000121667;FR;Healthcare;-0,00136826;-185,227;268,236;83,009;0,389732283;0,082105185;0,438511438;1,260552031;0,394379774;11628,4617;1;3,789452802
SEK_2011;SE0000667891_2011;SE0000667891;SE;Industrial Goods & Services;-0,034454471;-447,2997345;1885,20091;1437,901175;0,309501411;0,055682152;0,656761766;1,741420156;0,550896809;100181,9567;1;4,043788055
EUR_2011;DE0007500001_2011;DE0007500001;DE;Industrial Goods & Services;0,000894434;-5968;7754;1786;0,262605042;-0,029608054;0,761897117;1,298984421;0,560282549;9119,318;1;4,639516371
GBP_2011;JE00B8KF9B49_2011;JE00B8KF9B49;JE;Media;6,07413E-05;-335,1235231;1115,288221;780,1646975;0,351111111;0,03401917;0,720820898;0,956888441;0,457126775;8512,9648;1;4,469415081
EUR_2011;FI0009007132_2011;FI0009007132;FI;Utilities;-0,005826594;-93;523;430;0,40625;0,076919732;0,558178972;1,143560295;0,121227933;14649,1719;1;4,36169007
EUR_2011;NL0000009165_2011;NL0000009165;NL;Food & Beverages;0;-1040;6900;5860;0,172749392;0,052715007;0,627972131;0,764409807;0,173554024;20603,6139;1;4,433401767
GBP_2011;GB0006776081_2011;GB0006776081;GB;Media;0;-27,44957632;2601,742451;2574,292875;0,463768116;0,08511206;0,469761651;1,828229665;0,339825685;9868,8867;1;4,127728647
EUR_2011;DE000A1EWWW0_2011;DE000A1EWWW0;DE;Personal & Household Goods;0;-193;260;67;0,52173913;0,058963093;0,531546573;1,503153469;0,565465729;12123;1;4,056142262
EUR_2011;FR0000121261_2011;FR0000121261;FR;Automobiles & Parts;0,001292608;-1824;6634;4810;0,14973262;0,069513596;0,612169667;1,842171041;0,493967828;8222,3083;1;4,319896859
USD_2011;JE00B2QKY057_2011;JE00B2QKY057;JE;Healthcare;0;0;0;0;0;0,135575687;0,500799348;0,871325415;0,346102003;12616,1576;0;3,692564524
NOK_2011;NO0010063308_2011;NO0010063308;NO;Telecommunications;-0,007087935;-400,7314121;926,4982359;525,7668238;0,606153846;0,043074685;0,477560885;0,721112022;0,206307601;157763,7925;1;4,330807885
EUR_2011;FR0000131906_2011;FR0000131906;FR;Automobiles & Parts;0;-1346;1752;406;0,59375;0,028683467;0,663161214;1,017969913;0,543697041;7925,3571;1;4,862930033
GBP_2011;GB0006043169_2011;GB0006043169;GB;Retail;0;45,35147392;2704,379998;2749,731472;0,178082192;0,069986814;0,452581398;0,574033869;0,134090679;8317,259;0;4,070640676
GBP_2011;GB0031274896_2011;GB0031274896;GB;Retail;0;201,0979831;6241,31758;6442,415563;0,1712627;0,070545695;0,617945087;0,728084173;0,200747941;4930,5026;0;3,938539311
USD_2011;GB00B19NLV48_2011;GB00B19NLV48;GB;Industrial Goods & Services;0;42,47104247;662,5482625;705,019305;0,166666667;0,080328673;0,640544518;0,5250501;0,160657346;8797,6683;0;3,799100939
USD_2011;LU0156801721_2011;LU0156801721;LU;Basic Resources;-0,003993976;-77,73590734;181,6594595;103,9235521;0,28122526;0,089557972;0,24830346;2,659742755;0,430125;17967,8;1;4,059855264
USD_2011;DE0005785802_2011;DE0005785802;DE;Healthcare;-2,31902E-18;-226,7953668;395,9073359;169,1119691;0,300028225;0,054838592;0,56629432;1,336040047;0,291561088;15913,0583;1;4,178495847
EUR_2011;DE0007664039_2011;DE0007664039;DE;Automobiles & Parts;0;-16692;23251;6559;0,282310469;0,060754812;0,750206998;1,045360988;0,416518811;50280,0895;1;5,404193772
EUR_2011;DE0006047004_2011;DE0006047004;DE;Construction & Materials;1,42009E-17;-568,4;4315,7;3747,3;0,177812746;0,012742804;0,53244453;1,204969476;0,19384362;6148,1252;1;4,462701898
EUR_2011;PTEDP0AM0009_2011;PTEDP0AM0009;PT;Utilities;7,26734E-06;-953,9;2206,5;1252,6;0,118930331;0,027244362;0,724161341;0,942006517;0,168832911;8742,7814;1;4,615745759
EUR_2011;FR0000120354_2011;FR0000120354;FR;Industrial Goods & Services;-0,006438415;-182,6;417,2;234,6;0,43902439;0,043671054;0,433342444;1,501840001;0,388365762;6091,1496;1;3,963542712
GBP_2011;GB0001411924_2011;GB0001411924;GB;Media;0;0;0;0;0;0,151288756;0,806686589;1,218096234;0,435001868;12753,7469;0;3,805486176
EUR_2011;DE0006048408_2011;DE0006048408;DE;Chemicals;0;-981;4284;3303;0,303501946;0,067441735;0,528392271;1,575239878;0,362290758;17660,6509;1;4,269022335
SEK_2011;SE0000115446_2011;SE0000115446;SE;Automobiles & Parts;-0,033798168;-1846,665696;4520,94232;2674,276625;0,372994129;0,050251384;0,757445279;1,201699622;0,488781126;160703,9016;1;4,597374124
USD_2011;GB0009223206_2011;GB0009223206;GB;Healthcare;0;-221,6216216;1042,471042;820,8494208;0,29787234;0,12260375;0,328628608;1,827768014;0,438171477;5588,1687;1;3,564149463
EUR_2011;FR0000121485_2011;FR0000121485;FR;Retail;0;-183;385,7;202,7;0,449838188;0,039525042;0,529149869;0,746178321;0,211454768;14052,5612;1;4,39713669
EUR_2011;NL0000009827_2011;NL0000009827;NL;Chemicals;0;-288;1105;817;0,402985075;0,072062382;0,464551403;2,241955193;0,493322578;6504,0864;1;4,047547433
GBP_2011;GB0033195214_2011;GB0033195214;GB;Retail;0;-17,9018976;2341,568206;2323,666309;0,237704918;0,066438285;0,405481159;0,98;0,310287553;5927,1221;1;4,06056937
EUR_2011;IT0000068525_2011;IT0000068525;IT;Oil & Gas;-0,001514005;-116;182;66;0,76;0,058099924;0,695748171;0,84365189;0,423795105;14499,9578;1;4,200084064
CHF_2011;CH0008742519_2011;CH0008742519;CH;Telecommunications;0,004987147;-1544,909195;7471,443833;5926,534637;0,441687345;0,035115681;0,779125964;1,008819715;0,199948586;18436,2958;1;4,203664715
USD_2011;GB00B83VD954_2011;GB00B83VD954;GB;Financial Services;0,016298021;4,633204633;297,2972973;301,9305019;0,235294118;0,031265591;0,324796275;0,061674009;0,023282887;2370,3983;0;3,666821435
NOK_2011;NO0010208051_2011;NO0010208051;NO;Chemicals;0;-253,8051456;1357,748075;1103,942929;0,283018868;0,163274696;0,394046008;2,47494464;0,40834912;69037,4854;1;3,978458237
SEK_2011;SE0000107419_2011;SE0000107419;SE;Financial Services;0,003815418;15,90697779;37,30298312;53,2099609;0,333333333;-0,043205513;0,26632086;0,027742482;0,001839827;96884,4766;0;4,378914811
GBP_2011;GB0031809436_2011;GB0031809436;GB;Real Estate;0,000804096;10,38310061;169,3519513;179,7350519;0,136842105;0,048328959;0,338644682;0,606418919;0,003318052;4941,734;0;4,111019015
EUR_2011;FR0000052292_2011;FR0000052292;FR;Personal & Household Goods;0;-68,1;120,9;52,8;0,686440678;0,182951607;0,2841091;2,41364633;0,576068218;24317,9112;1;3,511669502
EUR_2011;PTPTC0AM0009_2011;PTPTC0AM0009;PT;Telecommunications;0;0;0;0;0;0,014780862;0,836870637;1,237994238;0,367551988;3989,4785;0;4,360665178
EUR_2011;DE000KSAG888_2011;DE000KSAG888;DE;Chemicals;-0,011557067;-136,1;461,6;325,5;0,336477987;0,093166471;0,490729581;2,560518308;0,430649342;6683,6874;1;3,782250403
EUR_2011;FI0009013403_2011;FI0009013403;FI;Industrial Goods & Services;-0,01455407;-160,3;367;206,7;0,342205323;0,136148248;0,56972415;1,203306253;0,629780843;10447,4995;1;3,674603977
